Node1,Node2,AmntTrn,CntTrn,Alert
63680,6046,95,1,0
63680,14414,138,1,0
63680,23876,2975,1,0
63680,713,192,1,0
63680,7216,69,1,0
63680,89087,98770,4,0
194752,51775,1006,1,0
63688,63694,400,1,0
63694,63688,555,1,0
63704,32372,291,1,0
194785,81261,780,1,0
63737,89087,220150,1,0
63737,8835,440300,1,0
194831,55235,558,3,0
194835,117404,3471,3,0
194851,81257,1728,1,0
63794,16606,3337,3,0
63794,65789,938,3,0
63794,37606,810,3,0
194867,100917,1395,3,0
194870,111626,2326,4,0
194878,55429,243,1,0
63814,176886,2010,8,0
63814,81471,9520,1,0
63814,81023,359,2,0
63814,52241,95,3,0
63814,155958,25000,1,0
63814,142936,720,3,0
63814,1176,455,2,0
63814,77673,449,1,0
63814,55602,223,2,0
63814,157679,218106,342,0
63814,80788,5638,8,0
63814,73768,3692,1,0
63814,143102,42221,8,0
63823,7216,244,1,0
63823,143304,504,1,0
63823,181993,3801,2,0
63823,54569,86,1,0
63826,55264,450,1,0
194904,59857,546,2,0
63833,124494,350,3,0
63849,17493,500,1,0
63852,143304,688,1,0
194950,90309,100,1,0
194956,89132,467,1,0
63885,101133,10000,1,0
63886,89863,1108,1,0
194961,76013,160,1,0
194964,81248,487,2,0
63933,24263,249,1,0
63966,155999,61374,2,0
63966,49813,69,1,0
63966,16786,6321,3,0
63966,156902,17172,2,0
63966,33416,6599,5,0
63966,4047,714,2,0
63966,135928,1526,4,0
195039,66873,159,1,0
195040,92723,180,1,0
63997,16620,16073,8,0
64003,8063,52,1,0
195090,93587,2031,1,0
195092,110050,170,1,0
64028,183886,1523,1,0
64030,78949,33,1,0
195114,108467,1907,2,0
195115,93677,541,1,0
64057,78111,223000,2,0
195135,111626,1417,4,0
64072,115503,2761,1,0
64072,133652,6759,2,0
195148,85763,100,1,0
64076,36932,6854,1,0
64076,78949,106527,2,0
64076,75912,4165,1,0
64076,77353,1623,1,0
64076,191457,247,1,0
64076,65789,1375,1,0
64076,17871,15000,1,0
64084,124961,19694,1,0
64084,78949,890,1,0
64084,64992,57718,3,0
195161,85829,53,1,0
64143,142926,124,2,0
195226,89779,415,2,0
195228,53371,26,1,0
64166,55334,30,1,0
64168,90786,13050,1,0
195242,51775,2700,3,0
195265,76013,748,1,0
64198,104799,584,2,0
195272,53450,18,1,0
64208,128414,8500,1,0
64224,128392,2456,1,0
64225,104631,840,1,0
195300,24426,28339,1,0
64232,93587,700,1,0
195324,108649,1400,1,0
195329,108588,556,1,0
64265,59857,1040,3,0
195345,90821,5824,1,0
195354,111628,45000,3,0
64286,89863,1172,3,0
64290,89132,900,2,0
64301,89863,1013,1,0
64301,59857,2390,6,0
64330,89863,1386,3,0
64330,53450,1773,3,0
64330,85795,2235,4,0
195415,133321,4,1,0
64365,24764,36328,12,0
64402,24792,550,1,0
64410,66873,2467,3,0
64425,88914,757,3,0
64433,83000,500,1,0
64444,88035,1500,5,0
64476,168442,3370,1,0
64478,89863,1169,3,0
64478,89009,1616,4,0
195562,100654,40573,3,0
64494,89863,200,1,0
64494,85795,100,1,0
195591,51778,1000,1,0
64528,78870,937,1,0
195608,59857,3742,2,0
64543,163164,165000,1,0
64548,88927,172,1,0
64552,163050,94533,2,0
64566,63814,650,1,0
64566,26160,1200,1,0
64566,109716,1012,1,0
64575,85758,1190,1,0
64580,90764,8600,2,0
64612,88927,1343,1,0
64614,89006,234,1,0
64614,100654,181,1,0
64614,66760,5046,2,0
195689,135493,5089,3,0
64623,88035,612,3,0
64632,89863,695,3,0
64634,53450,168,2,0
64634,104799,584,3,0
64641,89863,719,2,0
64660,78686,1440,1,0
195736,104799,448,2,0
64678,51775,455,1,0
64678,79973,283220,3,0
64678,89863,119,1,0
64691,163254,38588,4,0
64717,78828,357,1,0
64719,66720,6,1,0
64729,89009,2500,8,0
195808,108467,11875,1,0
64743,184333,10000,1,0
195827,89863,1758,3,0
195838,58061,251,1,0
195849,135599,586,3,0
195851,119099,2613,1,0
64782,59900,1200,6,0
195860,135928,184,1,0
64795,89863,135,1,0
64810,59857,949,3,0
195904,85947,442,1,0
64872,85846,218,1,0
64877,78111,18,1,0
64887,124533,37,1,0
64892,78111,297,3,0
195973,88803,18570,7,0
195982,26464,1500,1,0
195984,85491,3800,2,0
195988,47723,327,2,0
64926,85795,2745,3,0
64926,53450,2911,3,0
64926,88914,683,1,0
196043,89132,25,1,0
64980,89863,923,1,0
64982,88064,906,2,0
196056,66873,777,1,0
64988,89863,2410,2,0
64988,107944,32777,3,0
64992,89863,988,3,0
196069,85763,354,2,0
65025,88783,35400,2,0
196098,124533,42,1,0
196107,59857,81,1,0
65049,35815,484,1,0
196122,88914,117,1,0
65063,89009,926,2,0
196141,53373,2901,1,0
65073,54997,48400,1,0
65076,47723,600,3,0
65080,88914,219,1,0
65093,85846,1909,1,0
65113,51775,400,2,0
65114,88847,97420,1,0
196193,135945,14557,2,0
65124,96744,3931,1,0
65128,111626,1898,1,0
65130,81261,291,1,0
65141,40947,150,1,0
196232,51775,900,3,0
196245,52080,584,3,0
196265,89863,2542,1,0
196267,89863,2443,3,0
196279,100717,77365,1,0
65210,105281,700,1,0
196290,81235,900,3,0
196298,126676,3960,3,0
196316,77828,2388,3,0
65250,35716,770,2,0
196331,77890,862,4,0
65266,51787,8,1,0
65298,85784,1350,3,0
196387,59857,91,1,0
196403,55262,3491,1,0
196407,90821,150,1,0
196407,51775,2150,6,0
196413,162180,2845,2,0
65348,60055,1240,1,0
65354,90813,102427,1,0
65357,53450,104,1,0
65372,59857,2758,5,0
196454,133625,1764,1,0
65407,114124,4257,3,0
196483,89009,4050,3,0
196483,47723,1100,2,0
196487,89863,3691,3,0
196504,88035,2919,3,0
65439,88803,225,1,0
196515,51775,1332,1,0
65447,76134,62500,2,0
65449,47789,955,3,0
65451,168442,476,1,0
65461,85742,675,1,0
196542,88064,591,3,0
196542,53450,591,3,0
65471,163177,141,2,0
196553,89863,307,1,0
196553,90776,81068,3,0
65505,54969,1714,1,0
65507,167008,6391,1,0
65509,81248,300,3,0
65519,66873,5911,2,0
196591,89863,1347,3,0
65521,78111,294,1,0
196609,53371,3712,9,0
65546,134443,650,1,0
196620,108467,1463,2,0
196620,89209,2435,8,0
196620,85795,2500,3,0
196620,105284,3978,6,0
196620,128392,345,2,0
196620,81248,2933,8,0
196620,89189,122,3,0
196620,89863,76,2,0
196620,53371,1618,3,0
196620,99872,570,1,0
65549,108546,3844,4,0
65572,53450,1500,3,0
65592,134415,1700,2,0
65595,108105,1158,2,0
196686,24829,115097,1,0
196686,108081,306189,2,0
196709,163254,13459,3,0
65643,81248,1215,3,0
65657,104799,300,2,0
196734,24783,2070,4,0
65665,87038,945,3,0
65665,88064,34437,1,0
196769,100969,300,1,0
65702,53338,320,3,0
65723,88927,1767,1,0
65727,78111,2402,2,0
65727,89863,2701,6,0
65728,108467,1221,2,0
65734,89863,1374,6,0
65736,85795,490,2,0
65736,111626,891,6,0
65736,108105,938,2,0
65736,89863,1475,3,0
65736,53450,490,2,0
196811,47723,1440,3,0
65741,105284,2757,1,0
65742,81235,1380,3,0
65742,108105,1380,3,0
65754,124533,120,3,0
196873,66669,230,2,0
65814,50148,4800,1,0
65820,134271,1500,1,0
196897,59857,840,3,0
196908,85763,441,3,0
196931,105183,11000,1,0
65884,89863,913,1,0
196969,104631,340,1,0
65910,163254,11844,3,0
196997,118845,26072,4,0
196997,68760,16126,2,0
197006,55483,1500,1,0
197026,109795,50,1,0
197052,117484,830,1,0
197071,104602,22500,4,0
197074,124226,15534,2,0
66008,63814,1052,3,0
66021,35741,865,1,0
197134,56691,1785,1,0
197164,85829,39,1,0
197170,51775,1200,3,0
66110,64136,573,1,0
197196,57329,38712,1,0
66151,40087,176,2,0
197224,168439,97180,3,0
66157,53450,1274,2,0
197232,24783,813,1,0
197244,104799,800,2,0
66174,105284,1200,3,0
66176,105338,166,1,0
197272,133321,189,1,0
66215,85829,870,1,0
66234,89800,727,3,0
197332,59857,2391,2,0
66281,89863,796,1,0
66283,128392,80,1,0
197359,68760,14246,1,0
197364,107109,449,1,0
66292,37606,9,1,0
66296,78839,445,3,0
66318,168197,1792,2,0
197401,117105,2100,1,0
66342,126542,2491,3,0
197437,118734,714,1,0
197440,52410,481,3,0
66389,108123,50,1,0
197464,78111,4,1,0
66395,36932,1087,1,0
66395,78949,7431,3,0
197484,63525,625,1,0
197490,167162,2500,1,0
197494,89863,63,2,0
66421,109421,483,3,0
66421,110346,700,3,0
197500,85829,3336,6,0
66437,142973,1785,1,0
66437,30118,300,2,0
66437,49813,69,1,0
66437,78949,7384,4,0
66437,177219,1247,2,0
197513,78686,2880,1,0
197526,66603,1785,3,0
197533,93641,1463,2,0
66476,105310,5050,6,0
197554,89009,1323,1,0
66504,78949,7858,5,0
197580,89863,2100,3,0
66505,85450,834,1,0
197589,105281,1200,3,0
66519,36932,1050,1,0
66524,78949,71,1,0
66528,78949,8610,3,0
66532,49813,70,1,0
66532,78949,10246,7,0
66532,6046,110,1,0
66534,22454,182,2,0
66536,78949,150,1,0
197631,104799,1052,3,0
197652,88064,239,1,0
66580,8119,10533,2,0
197656,50375,1100,3,0
197656,88064,1500,3,0
66585,189030,4810,2,0
197662,85742,411,2,0
66602,697,30658,4,0
66602,65697,78706,3,0
66603,8063,84,1,0
66603,143060,836,3,0
66608,54829,5378,4,0
197683,81235,754,1,0
66623,86277,239,2,0
66638,143304,2826,4,0
66638,49780,159,3,0
66637,42836,1090,1,0
66647,143304,7275,4,0
66647,49780,357,3,0
197720,47723,1912,5,0
66655,133725,272,1,0
66655,35346,272,1,0
197729,85784,1700,5,0
66664,65789,445,1,0
66669,46412,8352,3,0
66669,58238,1731,1,0
197745,53371,1201,1,0
197753,66873,382,1,0
66699,135714,10000,1,0
197779,59857,1011,3,0
66720,143060,530,2,0
66720,31244,1334,11,0
66720,200813,201,1,0
66720,141629,40387,14,0
66720,57261,952,2,0
66720,2137,14101,13,0
66720,10272,1321,2,0
66720,10988,1008,5,0
66720,40934,67,2,0
66720,78949,101951,7,0
66720,10986,922,7,0
66720,7216,442,2,0
66720,107109,119,1,0
66720,18830,532,2,0
66720,178030,169,1,0
66720,33560,291,1,0
66720,2746,199,4,0
66720,75922,306,1,0
66720,55370,37765,5,0
66720,2351,14804,13,0
66720,30118,30,2,0
66720,2223,61,1,0
66720,129385,10272,13,0
66720,22454,38,4,0
66720,189189,1223,3,0
66720,51131,359,3,0
66720,49908,79,2,0
66720,52270,4901,13,0
66720,17352,264,5,0
66720,189226,3805,2,0
66720,46343,138,6,0
66720,80657,3531,12,0
66720,2402,967,6,0
66720,9669,18740,12,0
66720,8622,1106,3,0
66720,118113,575,3,0
66720,42767,97,1,0
66720,100187,28236,2,0
66720,14311,1246,1,0
66720,81532,240,1,0
66720,76192,22,1,0
66720,200758,510,7,0
66720,17211,3649,9,0
66720,1437,45,1,0
66720,128563,9922,10,0
66720,59328,1344,13,0
66720,32340,1176,6,0
66720,14161,584,5,0
66720,9801,3402,12,0
66720,79863,627,4,0
66720,91779,220929,4,0
66720,9880,1332,8,0
66720,796,8828,12,0
66720,3368,348,3,0
66720,45624,160,2,0
66720,156010,17336,13,0
66720,4527,819,3,0
66720,90377,15214,3,0
66720,143205,188,1,0
66720,200156,257,2,0
66720,49610,332,1,0
66720,126862,550,4,0
66720,34618,275,6,0
66720,14414,296,1,0
66720,20333,277,2,0
197793,107478,526,3,0
66734,78949,72381,4,0
66734,55370,34929,3,0
66734,14414,356,1,0
66734,143060,2325,3,0
66734,100190,13331,4,0
66734,80413,1568,3,0
66741,34634,5183,4,0
197819,50375,600,3,0
66750,43167,450,3,0
66753,15718,80000,3,0
66760,49813,207,1,0
197846,167162,5645,2,0
66774,2819,145201,24,0
66776,50680,150,3,0
66776,47947,3992,3,0
66781,66964,367,2,0
66789,2951,220000,1,0
197865,59857,424,1,0
197867,169456,615,2,0
66798,6093,1446,3,0
197879,111626,1364,3,0
197913,117404,2303,3,0
197915,19725,200,1,0
197944,118868,245,1,0
66873,69867,11502,55,0
66873,42969,22304,93,0
66873,14509,52385,3,0
66873,713,3561,6,0
66873,202262,421,1,0
66873,176886,92058,19,0
66873,118154,15,1,0
66873,143076,415,1,0
66873,47826,3078,11,0
66873,15576,2304,1,0
66873,40926,1689,2,0
66873,12819,2604,6,0
66873,177087,610,1,0
66886,143304,61,2,0
197960,168554,477,3,0
197961,132040,358,1,0
66895,8243,14288,3,0
66895,61462,5378,1,0
66895,191819,4468,3,0
66895,182803,9732,3,0
66895,29978,271,1,0
66896,14548,1269,1,0
197983,81261,1080,3,0
66913,53450,766,3,0
66914,105281,45,1,0
66914,59857,982,3,0
66914,85846,1527,3,0
66914,118990,2142,1,0
197989,90083,500,1,0
66924,50286,392,2,0
197997,119681,438,1,0
197997,88914,438,1,0
66950,118908,584,1,0
66954,135928,1822,3,0
66954,85795,1800,3,0
66954,89779,708,3,0
66954,89863,851,2,0
66964,116567,218,1,0
66964,109796,1867,1,0
66964,162180,179,1,0
66964,55062,66501,2,0
66964,83321,80,1,0
66964,119755,5267,1,0
66964,77912,1740,1,0
66964,89132,61245,1,0
66964,63669,253,1,0
66964,111626,3399,3,0
66964,128392,5205,3,0
66964,105281,357,1,0
66964,163050,58021,1,0
66969,85795,357,1,0
198050,124533,122,3,0
66997,99872,465,1,0
66997,128392,400,1,0
198088,124533,181,3,0
198093,105281,5,1,0
67021,167447,895,2,0
198104,124175,3730,1,0
67038,53371,449,1,0
67072,88914,400,1,0
67086,163291,6200,2,0
198188,119781,320000,1,0
198191,66774,20000,1,0
198191,124349,4593,1,0
198203,89863,469,1,0
198204,26428,96286,3,0
198213,117494,1760,5,0
198213,132493,1760,5,0
198213,51859,1760,5,0
198213,81374,1500,3,0
198213,35799,1760,5,0
198213,167425,1760,5,0
198213,162877,1760,5,0
198213,90592,1760,5,0
198213,55402,1760,5,0
198213,101033,1760,5,0
198213,66534,1500,2,0
198213,123084,1760,5,0
198215,40038,280,1,0
67146,79973,1440,1,0
198219,35742,3872,1,0
67148,79973,1306502,18,0
198223,169396,927,3,0
67163,110050,160,1,0
198238,64136,474,1,0
198245,100005,49375,4,0
198258,85846,873,3,0
67199,90615,300,1,0
198279,24369,22050,3,0
67216,123004,550,2,0
67232,100965,300,2,0
67257,89784,32000,7,0
198330,109441,22022,1,0
67274,51837,60,1,0
198351,102294,39956,1,0
198356,76075,164,2,0
198366,133592,970000,3,0
67315,89863,495,2,0
198397,108105,682,2,0
67333,59857,1414,3,0
198413,110050,140,1,0
198420,119681,141,2,0
67368,88803,649,1,0
67372,105284,946,2,0
67372,81248,3139,5,0
67372,52276,118,1,0
67372,85742,992,1,0
67372,89189,861,2,0
67372,133476,75482,7,0
67383,79973,173383,14,0
198470,52150,3667,1,0
67400,85846,608,3,0
67400,53371,2000,3,0
67406,108582,150,1,0
198494,92481,3071,1,0
67424,79994,4165,2,0
198501,108467,3000,3,0
198519,102281,4351,1,0
198568,126676,2768,3,0
198570,47723,685,1,0
67506,81248,800,1,0
198580,104799,109,1,0
198580,111626,327,3,0
198585,60055,2250,1,0
67515,89009,797,3,0
198597,89009,600,3,0
198602,89863,900,3,0
67536,81152,700,1,0
198616,85742,144,1,0
198621,128392,491,1,0
67550,55367,287000,1,0
67569,111626,307,1,0
198674,89132,310,3,0
198688,85846,798,2,0
67625,81248,1430,2,0
198699,92481,90,1,0
198700,108105,527,1,0
198704,116560,1048,2,0
198727,81355,50,1,0
198730,56691,1328,2,0
198743,59857,600,1,0
67673,19630,88336,1,0
67681,89863,900,1,0
198772,167418,6188,5,0
198799,89863,600,1,0
67743,83402,1120,1,0
198819,89863,607,2,0
198878,109441,30277,1,0
198897,110239,8522,3,0
198905,89863,450,3,0
198908,89863,770,1,0
198933,47723,2786,2,0
198935,90520,33349,4,0
198954,133293,42083,1,0
198961,92768,4,1,0
198998,119681,1137,2,0
199000,50336,536,1,0
199013,85795,5,1,0
67957,85846,870,1,0
199038,90083,150,1,0
67990,167162,3105,1,0
67992,53371,966,3,0
67993,53338,498,1,0
199069,88064,484,2,0
68002,126724,15641,1,0
68007,169581,17846,2,0
68034,50417,1009707,2,0
199127,89863,387,1,0
68056,104799,22,2,0
68061,104799,199,1,0
199136,107613,440,1,0
199141,51775,382,1,0
199144,77881,382,1,0
199147,24783,450,3,0
68079,116510,24500,2,0
199156,66720,137,1,0
68091,66720,10655,3,0
68091,88803,10000,1,0
68095,108467,4005,1,0
68099,53450,1155,1,0
199185,85846,1350,3,0
68118,93637,4842,1,0
68120,90309,6,1,0
68120,89009,486,1,0
68120,78839,238,1,0
68124,111626,375,2,0
68126,81248,600,2,0
68127,52054,4500,2,0
68131,167252,1785,1,0
68131,53450,1000,2,0
68131,89863,1417,5,0
199205,163155,52928,1,0
199205,55015,4790,1,0
68138,89009,1313,3,0
68138,88064,500,1,0
68138,168442,77516,2,0
68138,50336,952,1,0
199219,89863,573,1,0
68147,52382,108,1,0
199223,93587,85,2,0
68151,108105,900,3,0
68151,78111,900,3,0
68151,81235,729,6,0
68155,35661,3475,2,0
68155,118734,1309,1,0
68161,51766,300,1,0
68173,60055,475,4,0
68213,79973,327,1,0
199287,124533,250,3,0
68224,85742,400,1,0
68224,89189,900,1,0
68233,116543,155,1,0
68241,88914,576,2,0
68247,81261,1700,7,0
68252,61208,2256,5,0
199329,81235,150,2,0
68262,78128,2073,1,0
68272,88803,5,1,0
68323,24792,1767,2,0
68334,53450,279,1,0
68334,85829,1854,3,0
68335,78111,1218,2,0
68342,135928,618,1,0
199418,111626,800,2,0
199419,118767,17179,15,0
199421,47723,169,1,0
199422,66669,546,1,0
68363,89009,235,1,0
68368,110050,150,2,0
199448,108105,2022,3,0
68393,24723,450,3,0
68397,107109,100,1,0
199476,81257,9505,3,0
199475,53921,77,1,0
199480,87822,672,2,0
199494,51775,167,1,0
199497,93587,1200,4,0
199502,50440,1000,1,0
199511,89863,93,1,0
199512,78839,52,1,0
199521,90821,135,3,0
199525,109441,1064,4,0
68469,85784,13516,1,0
68504,53450,1927,3,0
68522,85763,1391,3,0
68525,81235,337,1,0
68527,78111,361,2,0
199601,26149,1373,3,0
68541,89863,2386,2,0
199629,26444,3630,3,0
68575,109934,700,1,0
199650,51775,380,2,0
199667,91798,400,1,0
199680,66603,1666,2,0
199683,89863,837,3,0
68612,126393,6240,1,0
68613,51775,11958,1,0
199686,119681,896,2,0
68620,78111,716,3,0
68621,93587,300,1,0
68626,105284,1082,3,0
199702,167223,660,4,0
68635,162180,2474,3,0
199723,59857,943,2,0
199730,90083,200,1,0
68676,90083,514,2,0
68678,100002,109350,3,0
199759,59909,1067,3,0
199766,85538,51073,1,0
68716,63531,6343,4,0
68716,60500,8153,4,0
199828,35815,7280,1,0
199833,24426,1413,1,0
68760,156902,1816,3,0
68760,23797,11511,1,0
68760,4047,714,2,0
68760,155999,95959,4,0
68760,108402,50852,4,0
199835,107109,946,2,0
199836,63814,273,1,0
68766,22349,1467,1,0
199840,81205,750,3,0
68767,138824,6980,3,0
199847,133508,3500,1,0
199847,55286,12780,4,0
68777,55230,4837,2,0
68793,18733,2126,1,0
199885,63669,872,3,0
68814,24511,20,1,0
68829,156951,400,1,0
68833,141777,1937,1,0
199919,51775,600,3,0
68872,141777,1299,3,0
68872,49780,303,3,0
68872,143304,5328,3,0
199965,81261,1362,3,0
199968,53373,600,1,0
68919,116374,7870,6,0
199992,63460,200,1,0
68940,65775,48,1,0
200024,51775,114,1,0
200031,88064,3724,1,0
200039,105338,476,1,0
200064,108117,307493,1,0
69004,124533,73,2,0
69011,66830,618,1,0
69016,92723,150,1,0
200095,52595,680,3,0
200097,107109,502,2,0
200101,85795,119,1,0
200104,78111,562,1,0
69034,85795,103,1,0
69079,35815,1350,1,0
200156,66720,32,1,0
69085,89006,71,1,0
200163,100917,217,1,0
69093,77967,200,1,0
200166,109795,2997,4,0
69096,79973,536,1,0
69141,53420,44,1,0
69166,105281,174,2,0
200240,59857,238,1,0
69180,104799,150,1,0
200261,60022,1822,2,0
69189,26253,62979,4,0
69194,51787,834,2,0
200267,163254,31590,4,0
200272,105281,3064,8,0
200278,47723,119,1,0
69213,167344,92004,1,0
200310,111626,19455,1,0
200320,81186,1740,3,0
69268,101784,100000,1,0
200349,105284,665,1,0
200352,89863,450,3,0
200355,124226,2584,1,0
200355,81248,1452,4,0
69321,53371,727,2,0
200398,119681,500,2,0
200398,108105,700,2,0
200398,88064,500,4,0
200398,85795,2850,13,0
200398,47723,1050,3,0
200398,89863,8400,35,0
200398,66873,50,1,0
200398,85829,700,2,0
200398,107109,700,2,0
200398,85784,1050,3,0
200398,53450,850,5,0
200398,81261,3250,11,0
200398,111626,1850,7,0
200398,89009,1200,3,0
200398,104799,750,3,0
200407,66720,117,3,0
200422,81257,161,1,0
69380,24783,944,3,0
200462,61401,60,1,0
200486,57168,255,1,0
200501,89009,900,3,0
69434,85784,750,1,0
200516,109557,91,1,0
200526,56690,350,1,0
200529,135580,304232,8,0
69466,89800,137,3,0
200550,78128,2568,2,0
200559,78111,6219,15,0
200559,81235,1199,3,0
200559,108105,4259,4,0
200562,111626,357,1,0
200568,111626,1615,3,0
200568,89863,3202,6,0
200568,100917,1668,3,0
200568,104799,2621,3,0
200575,167202,784,1,0
200576,111626,450,1,0
200576,89863,525,3,0
69505,90821,298,1,0
69508,128392,487,1,0
69511,85795,84,1,0
200585,80302,21571,3,0
200588,114223,11500,6,0
200602,78111,3300,6,0
200602,108105,1710,3,0
69533,85784,2668,4,0
69558,53371,182,1,0
69574,47723,49,2,0
69579,88914,472,1,0
200660,110050,409,2,0
200664,53450,3390,6,0
200664,89779,1200,3,0
200664,90763,3390,3,0
200670,85621,7140,1,0
200680,78625,350,2,0
200702,40027,333,1,0
69649,89009,1612,3,0
200730,80027,150,1,0
69658,104799,400,2,0
200741,19241,1200,1,0
200742,100690,200,1,0
69670,108105,31,1,0
200754,104799,2658,3,0
200754,85829,977,1,0
200758,66720,165,3,0
200775,89863,190,1,0
69707,89863,1956,10,0
69707,53450,459,4,0
69720,89863,900,3,0
69720,53450,400,1,0
69720,108467,780,3,0
200794,50573,90,1,0
200794,35741,800,2,0
69725,169396,661,1,0
69727,19860,3643,7,0
69741,85742,2272,3,0
200813,66720,153,1,0
69743,89863,805,3,0
